stock_code,pre_close
300395,10895
601615,1451
002583,1081
603630,2011
600267,1015
600422,1248
688485,1747
603758,1826
601138,6514
601128,707
301636,4923
002452,831
688311,4004
920351,2286
003020,2687
688269,4115
605580,2815
300244,1557
688301,10261
920239,3295
603955,3027
301626,19495
002442,636
300254,1008
688279,18468
003030,2043
301063,2498
002851,9429
300569,580
002207,739
603689,825
920504,2441
601808,1384
300579,2833
300411,1141
301073,2700
603699,5103
002217,311
601818,350
300401,1521
688622,10254
600685,2788
000701,685
002161,717
301305,2180
001373,3026
002980,2111
000679,774
300777,3533
002019,1192
301315,5645
920662,3127
002171,1249
000711,173
002009,1600
002990,2774
300767,2156
000669,301
688077,3104
301550,10630
600831,431
002734,1599
300122,1915
301428,3350
002724,675
600959,339
920037,8800
688067,2464
300132,826
600821,520
002756,5193
688015,2272
920027,2260
300140,688
600853,428
002746,610
300150,530
301522,3581
688005,3067
002103,934
001269,2380
300715,1051
301367,8250
001311,3065
301377,13802
920768,1221
001279,3421
688728,1512
001301,8460
688526,1558
300705,1538
600581,334
301001,2830
001896,543
002265,2573
920566,1169
301179,1600
300473,2867
301011,2551
002275,1462
000415,407
688536,15800
301169,4909
920576,7960
300463,1154
603927,1898
688373,608
002430,2988
002548,579
003042,1591
300226,2386
688363,4377
603937,1199
300236,6675
002558,4634
000338,1755
605266,1957
600538,619
600528,808
601022,926
603007,494
002489,403
600215,675
601677,1434
603017,1034
300918,1659
000816,376
300081,541
600992,1301
600173,714
300860,2729
002697,627
603219,1594
300091,289
920184,1845
600982,444
300908,2887
002687,481
603209,1598
300870,24660
600163,599
002823,1608
605100,4033
600726,248
605068,2858
002833,1583
600736,592
000830,1606
000948,1686
300846,1915
920953,3538
600155,662
000820,337
920943,2747
603357,810
300856,1394
000958,652
600843,1166
600678,1291
002805,1694
301280,5038
002815,1390
600668,1125
605136,1148
600710,1083
301290,2540
605338,2893
300594,2047
002382,544
300584,5190
920491,2831
002392,764
600476,1562
600233,1674
603021,453
603159,2530
603031,4986
600223,733
301027,1800
002243,960
920438,4000
000423,4907
688500,6286
300455,2663
688510,2559
688478,3908
301037,1439
002253,1105
688468,745
002416,1212
300445,2498
603098,1351
300378,4203
688355,1750
603901,1410
300200,1242
603879,600
688345,3180
301662,12200
603088,1057
300368,1463
002406,763
603869,1109
920305,1046
300210,902
688033,705
600094,439
300987,1651
920892,1578
000889,354
000068,341
600875,2460
300166,977
002608,777
603286,5819
002760,2140
000899,1024
300997,2892
688023,5052
600084,538
000100,453
300176,666
600865,1973
002125,1451
000078,370
603296,9445
001337,2927
300733,1800
301239,3138
002135,462
688676,9056
300723,3489
000755,520
300629,2266
301323,5625
000727,260
300751,16709
301229,2023
002157,343
000737,1479
300639,551
301333,5805
300741,1883
688051,3833
002712,530
920169,3147
600817,1124
000993,1277
688041,21990
688129,1994
002702,908
920179,3610
301566,1986
600807,326
920001,1934
688139,3126
000983,653
688337,3705
003006,2093
603182,1589
002474,950
600390,554
301600,13675
688327,1400
920367,2090
003016,1033
600380,1170
603192,2411
300272,780
301045,2743
688562,2065
601956,707
002221,791
000539,458
920522,6056
301055,1979
300437,1715
002231,165
300427,1292
000529,610
002349,737
600329,4664
603043,1799
600251,921
600339,337
603053,981
600241,845
601633,2202
603616,514
002298,1049
605222,1799
601066,2675
603606,6176
000590,1113
002086,238
002867,1217
603408,1381
300690,3149
300680,5010
002877,934
603418,5641
000852,729
002096,1347
603325,7831
300824,1146
920931,1493
600137,1925
688190,10165
603335,562
601555,907
688819,3324
300834,2186
688180,3461
600127,686
300031,2230
300021,455
300159,338
002637,1030
920124,1871
300149,977
002627,738
001270,7284
002883,1096
688659,951
001308,2077
002062,915
688721,4932
301206,2699
300674,2236
300664,542
301216,1752
002072,709
002893,1145
001260,2016
600796,629
001318,1621
301018,6654
000612,1033
920407,2720
300512,1115
600598,1491
301160,6451
000564,259
002304,6210
600588,1271
301008,3429
300502,45351
301170,2756
002314,286
920252,3264
002429,743
300347,5352
002551,368
688212,4485
300357,2947
920242,2931
002439,1406
688202,5727
603856,1246
002541,1653
600521,1727
688586,1249
603733,2347
600459,2048
600449,1249
600531,1166
688596,3090
603987,874
002490,646
300286,2309
603166,1563
002480,644
300296,616
603997,1409
603378,661
603176,529
301592,12044
601518,284
300098,622
600012,1474
300901,1588
000977,6650
603200,7168
300879,2905
300911,3483
300088,607
603368,1810
300869,1537
000967,697
603210,1946
688798,7525
002942,2009
600657,351
601225,2173
002952,2005
688788,6990
605003,2630
688682,5304
002858,1533
002920,12732
688692,26100
002848,818
002930,1100
600635,644
920876,2550
300963,2137
600108,326
000915,3323
301488,16081
603262,2817
300182,519
920866,843
600060,2446
301498,6750
300973,4360
920087,1729
000905,1420
603272,1874
600881,189
600118,6612
300192,2067
600316,3168
920299,2175
600543,550
603629,2687
605365,2815
601059,1781
603639,1273
605589,2943
601121,727
688308,3118
920230,1256
003039,1471
688270,11420
002533,1268
300335,578
605599,1612
688318,13150
003029,2756
688260,2915
002523,427
601969,1125
603690,3120
688425,507
300570,12148
000506,1390
002366,729
600482,2068
301102,1057
601811,1346
300408,4668
920475,1794
603680,1442
300560,1722
601801,658
301112,3842
300418,3977
002376,754
000516,449
601198,1422
300616,1425
688435,4801
002178,632
920703,1494
001212,4930
000718,231
002999,678
001202,1559
002168,382
000708,1582
300606,2277
002989,3028
002010,585
000670,741
300043,588
600828,600
688116,4762
002655,1282
000035,558
300053,1702
301559,1600
920146,881
688106,1984
000025,1777
600838,1140
002645,1461
301421,10680
603868,3764
920304,1385
300211,820
002407,3416
300369,735
603878,995
603089,1284
300201,622
603099,4492
603900,900
300444,1042
688469,680
688511,2318
920429,1553
002252,646
301036,3720
300454,10953
920541,1337
002242,1047
301026,3265
688479,1887
301228,4036
688501,2619
300722,3405
000422,1431
002134,2552
001326,4027
688677,4264
001336,2867
601188,351
688667,6975
301238,2061
920627,2198
300732,757
920062,1009
002124,277
600864,676
300177,995
603297,10592
000898,251
688022,1470
301505,2052
600085,3177
002761,862
300996,1632
600874,601
002609,917
300167,507
000069,254
688032,9600
301515,2030
600095,1118
000888,1329
300986,1030
002771,1509
000695,1308
301291,4333
301281,2868
600711,1453
000685,1128
300857,14074
000959,499
600679,1396
920942,3153
603356,1418
000821,1271
300847,1702
000949,530
000831,4564
601728,649
603030,287
688285,884
600222,686
688295,2770
600232,818
002393,2114
603158,1051
603020,1034
600477,266
603665,3026
601005,147
002383,1137
600467,280
601015,370
605339,2082
000591,449
300595,1506
601886,792
600415,1653
301195,3332
603607,2523
002289,2966
301185,1880
600405,521
000581,2033
002299,1636
603617,741
601077,643
600338,1433
603052,3397
600328,806
600250,1192
600126,797
603042,1763
300835,6660
603334,4209
688181,3428
688191,3113
600136,167
300825,950
603324,2542
002097,1209
600773,1255
601279,551
605155,1626
300681,2434
002876,2339
001285,5574
600763,4102
603409,3710
601311,918
002866,1767
300691,1721
688138,2914
920000,1950
301567,4499
300115,3709
002703,2042
920010,1159
600816,288
301577,5669
300105,746
688128,2954
002713,1037
688050,6190
688615,21393
300740,2162
000736,542
300638,2742
301332,944
002156,3773
002146,154
300750,37560
301322,2748
300628,3685
000726,719
688605,6132
002348,588
300426,787
920533,2857
000528,1235
002230,4873
688573,2289
000538,5650
300436,8955
002358,572
603193,2438
688563,5591
920523,2711
003017,2965
002465,1348
688326,11376
301601,2843
600381,422
300263,842
603183,436
003007,3546
600391,3320
688336,6063
301611,8286
002475,5929
603177,1149
002481,530
601717,2417
920392,4144
600365,334
603167,947
300287,489
600375,606
603986,22410
002491,655
603722,3730
600530,656
600458,1345
688597,842
600448,316
600520,2524
002953,1174
688789,7989
605108,1962
603444,43584
002943,3556
688799,4910
605060,3730
605118,2996
300868,2980
603211,2160
300910,5959
000966,433
603369,3518
603201,1688
300878,2507
300099,719
300900,2601
603379,5868
601519,1289
301217,3720
920608,1929
002073,815
001319,2570
600797,966
920770,1853
603585,1942
300665,995
688648,6022
002892,1263
000603,3097
600787,569
688720,7386
301207,1930
001309,22100
002063,604
688658,2371
002882,3113
603595,1644
300675,1551
300148,431
688165,2015
002626,1890
300030,744
000056,206
688175,2816
002636,1666
300158,599
600933,1895
300020,352
688203,1262
002438,1557
002540,682
688213,9446
300346,4617
002550,796
002428,3035
002315,4357
600589,715
301171,3422
688456,6414
601083,1149
300503,3618
002305,225
301009,1291
301161,3339
601872,874
301019,2381
600599,1031
300513,976
000565,761
002377,288
300419,603
301113,2379
601800,837
600493,782
601199,568
000517,181
300561,1427
600483,989
603681,1888
000507,527
300409,2246
002367,753
301103,1951
300571,2733
601968,564
002522,561
003028,2930
300334,706
688261,7040
920221,1728
688319,2564
605598,5627
688271,12635
603825,877
002532,1476
003038,1545
688309,2378
605588,5199
688107,2651
300324,595
600839,910
002644,909
301558,826
300052,1218
600941,10152
002654,1444
600829,1176
688117,3947
000034,3822
301548,5453
300042,2607
002988,3675
301275,5307
002011,1298
000709,233
001203,3138
300607,2828
002169,1048
301265,1207
002001,2468
000661,9409
002998,775
002179,3375
300617,3173
000719,1193
001213,412
300193,890
600880,492
603273,2040
301499,3001
600119,796
002785,3384
300972,19672
600109,926
600061,755
301489,21500
300183,1475
300962,1671
002795,664
600071,2066
002931,1968
002849,1534
688693,3735
688683,3024
002921,1516
601058,1630
002859,2854
600624,531
600552,1158
603638,1870
603628,1404
603115,1899
600307,164
603105,953
920593,3384
603766,1542
601106,407
002290,4228
000598,728
601116,1465
300496,6630
600259,5325
603776,1788
605507,2327
688386,7642
600249,612
603123,1407
600331,1217
688396,5624
688198,10921
603255,2997
000922,1319
000932,560
600057,870
688188,13284
002917,1330
603400,5217
601318,6903
600612,4494
000796,784
603578,1217
002907,1497
301392,13662
300698,4276
603568,2550
300688,2826
600602,1787
000786,2482
301382,3323
920019,1982
002662,401
000002,476
600186,587
688121,1123
300895,4351
300074,465
600967,1631
300885,2406
688059,7954
600196,2711
000012,449
688131,7223
920009,7810
688049,5225
920171,2492
002672,483
600977,1535
300759,2891
002037,996
300621,850
000657,2941
001225,5296
300749,1157
002027,714
300631,2903
000531,656
002351,1227
301135,2760
300547,4086
002229,1599
301125,1803
002239,297
300557,3802
688247,1000
000521,655
603813,4020
600398,612
301618,4886
920207,2120
002514,612
603803,1212
301608,8619
002566,777
300302,1853
600388,1666
688257,3223
688225,1797
600282,511
603090,6167
603871,1369
601788,1739
300370,262
603909,1189
600292,1255
603861,1237
688235,27792
300218,1586
601798,900
002576,1683
603919,1982
603080,2357
002333,575
920275,916
300360,1735
000553,592
301157,5190
300525,1346
002323,166
688508,6080
000543,871
605389,7320
688518,2386
605399,1369
688716,4059
300535,1808
000635,926
301221,5261
002055,682
301231,3009
300643,1899
301349,4824
300653,2055
000625,1193
301359,1927
000060,559
002045,1422
688143,4686
002600,1600
300016,807
600905,414
000881,890
002778,2101
000070,1258
300006,518
002768,5127
688153,3739
300782,7660
600708,316
002975,8155
301288,1626
001386,2332
002194,1286
605056,1783
600718,992
002965,3786
601212,589
300792,2687
301298,1564
600660,6308
002184,1279
603237,1678
000838,313
300936,3730
600025,923
603227,833
688082,18100
000950,648
688092,2454
300926,3115
600035,391
920833,1670
000828,1086
600343,4180
603151,1850
603029,1830
600353,1675
603039,4941
001979,876
301096,5420
600516,575
920489,1870
601985,874
605258,3212
301086,11610
300400,2083
601995,3561
600506,2386
300578,1994
002216,1161
301072,2184
300410,850
603698,3402
920505,4526
603688,3800
300568,1502
301062,820
688545,3728
300255,6343
688278,8352
002206,585
003031,7745
688300,6648
300245,1206
002443,863
003021,11555
688268,6067
301439,1525
002453,634
688310,1535
600820,655
920026,3525
300133,819
600958,1075
002725,1750
688066,2780
301429,1922
600830,949
000155,1204
301551,3198
300123,781
688076,3901
002735,1688
002008,4158
300766,3096
002991,5734
000668,1013
603486,7932
301314,4177
688633,2358
600694,1847
002170,1200
000710,1135
002981,2905
000700,1047
920663,1716
603496,2652
000678,1425
300776,6075
600684,442
600100,839
300813,2486
002160,510
688623,8640
603312,4820
920906,2897
600110,748
600078,1001
600889,1597
600755,721
002850,15050
300803,13318
000875,559
002928,1096
002938,5287
600745,3822
002840,948
603557,267
603759,1047
688484,4175
600423,383
601139,661
002582,1082
600433,326
603895,2785
600266,445
300394,22307
603885,1387
600276,6123
002592,732
002488,846
300384,1592
603016,2758
002498,389
603006,1301
601666,797
601033,1514
600529,2021
605277,2297
600737,1726
600539,1016
688790,15924
605111,3422
002832,1517
605069,1186
600727,686
603535,1119
002686,663
002822,395
603208,1483
600162,185
300871,2070
603370,4637
920964,690
920185,3353
600983,965
000807,2996
600172,600
300909,4582
300861,1489
920974,838
002696,702
300919,4577
603218,1315
601500,475
603360,3056
300080,493
600993,2869
920195,2117
688729,2545
001300,1538
002112,1382
001278,2027
688651,4103
688739,2606
301376,1900
301366,3548
002102,329
001268,3753
000762,2697
920779,3478
300141,1155
300029,575
002747,2167
300151,1380
688004,2358
002757,1585
300039,613
301533,4239
300237,275
002559,997
603936,1187
688362,3238
002549,2213
002421,270
300227,891
688372,10330
003043,4615
002431,243
300462,1130
603926,1606
002274,574
301168,4582
600590,915
300472,795
301010,2226
301178,4817
600580,4389
000404,681
002264,941
301000,3684
002085,1542
600761,2138
920786,1065
301399,2041
300693,4061
600619,2102
002864,3179
600771,1844
002095,1779
001287,2252
600609,471
301389,5748
300683,2806
000929,902
920932,2212
300827,3666
688193,4848
603326,907
688183,10504
300837,3368
603336,844
600252,282
603138,1393
603040,7984
603128,613
603050,1779
301187,2624
301197,1938
603615,2294
000593,1032
603605,6816
601065,837
920374,2437
003005,2019
300261,675
603181,1441
300319,1201
603818,363
301613,4795
601699,1200
688334,1932
603960,1922
603808,829
300271,720
003015,1586
603191,1530
601689,6918
600383,310
603970,1308
002467,593
301603,7486
300434,1078
301046,2611
688419,2823
605298,4086
002222,5913
688561,3496
605288,8270
688409,7052
300424,1779
301056,1361
001356,1316
688571,743
002232,1916
688607,4269
302132,7636
605086,3981
301258,3323
300752,1816
301320,1693
301248,3220
002144,1284
301330,2905
002154,392
688617,24761
000009,1014
002669,1488
600814,849
000990,799
002679,1255
688052,16069
301575,4932
920002,10508
000980,375
002701,619
000019,707
301565,2542
600876,1008
300165,475
603285,2469
002773,3074
688148,923
920108,1386
301517,6311
300984,6594
688030,1777
688158,2474
600097,1163
600866,688
300994,1585
300175,570
920060,3286
002763,717
688020,7245
920118,2323
301507,1554
300648,5797
300730,1373
688665,4975
002126,3655
300720,3006
001324,1815
002136,1212
000756,1580
300658,1339
000558,522
300456,6100
002338,5771
000420,409
688503,6489
689009,5902
301024,3514
002240,3567
920553,1018
300446,2503
002328,680
000548,555
002250,1268
000430,778
688513,5795
600289,668
300203,1630
688356,8154
002415,2933
300213,939
002405,898
600299,893
603912,867
002381,665
300597,906
603677,1790
600475,1910
002391,594
601007,787
603667,4972
300587,714
600230,1349
603022,1021
688297,4597
600348,772
688287,631
600358,597
603032,2001
920950,1844
600156,875
300845,1123
688089,2380
603344,3269
000833,1880
300855,3105
000823,1415
600703,1348
688099,8880
301283,4685
300789,2171
603511,1590
002806,1223
301293,5648
000697,889
600713,534
603501,12650
002816,2086
000663,775
002003,1062
301267,1831
688638,3584
001211,2622
301277,1189
300615,1345
688750,1924
300605,1600
001379,2405
688628,3150
001201,1449
688115,6398
000036,674
300138,1283
002656,275
300040,614
002646,888
300128,789
688105,1975
000026,1515
300050,541
920145,2264
002530,1024
688273,3603
300326,566
002448,1281
002520,602
920223,2532
301101,3963
002458,848
688426,2442
002365,1513
000505,843
600481,581
603693,1184
301079,2883
300573,6875
600491,269
002375,378
301069,2890
301111,1990
920476,2142
603107,1501
603683,2678
002589,349
300563,3658
002599,791
600315,2293
601777,1066
603117,476
600438,2104
600305,799
605366,619
600540,459
600550,1119
600428,724
605178,5315
605376,6450
600626,455
002923,1232
605168,3303
688681,1754
002933,3478
688691,10651
300181,1698
600636,879
002797,692
600892,344
603261,2415
300818,3427
603319,3713
601579,2069
600073,648
300960,2598
000906,599
603271,4290
300808,2995
300191,1842
300970,1742
600882,2742
603309,1375
600063,614
600169,230
002787,1259
603203,3775
300902,2123
301591,3974
600011,798
603213,1313
600988,3263
301581,4718
600998,512
600179,541
920807,1484
601236,827
002941,1642
300912,1685
603456,1827
601226,793
002951,1529
002839,459
600644,998
600654,371
603730,799
002829,3006
603648,1039
688595,3273
688585,10410
600522,1922
601038,1413
603165,1262
603658,3604
002493,1056
300285,2836
603175,6959
600367,1795
600377,1203
300295,1260
002307,515
002483,699
000567,681
301163,2668
601908,406
300469,6570
603789,544
300511,622
300107,679
601860,276
300479,1905
603799,6711
301173,4559
601918,671
920414,1166
300501,1514
688211,3070
002317,1946
300344,113
688369,2290
002552,1706
002542,334
920339,997
603855,1928
300354,4319
688201,1302
688379,5955
002634,534
688177,2390
300022,775
002624,1645
301528,6689
688167,17625
600859,1525
300032,519
301538,7535
301205,18029
002061,403
688722,1889
600785,1410
002119,1675
300677,4364
000601,479
002880,2597
000779,838
600795,593
301215,682
002890,1482
002109,362
603587,1298
688151,2002
300667,1748
002612,1973
001400,6778
688029,8425
300004,1213
600917,555
000893,4643
920111,2378
688141,4295
000062,2440
002602,1701
300014,7112
000883,462
920101,4046
301223,1852
688039,4459
300729,1399
002047,376
001255,3251
300651,2085
002057,1032
300739,1822
301233,5058
000637,436
002321,240
300641,1779
920422,1361
000541,609
002259,382
300537,2300
000551,1516
301155,8197
688472,1574
000429,1180
002331,892
300527,805
002249,1029
002574,564
688237,4789
603863,2115
301668,4995
600280,457
603082,3570
688227,6560
002564,735
301678,6805
920267,2320
603092,6607
603716,2165
601997,598
002398,619
002388,610
603706,1956
600351,664
601166,2103
600229,646
605577,1273
603153,1704
605567,1110
600239,241
000952,724
603225,1829
600037,729
688090,3964
920821,2768
603235,2725
600027,520
688080,5090
920685,1397
300790,3015
002967,2134
002186,1188
603508,2794
601368,495
600662,508
601200,808
002977,4145
300780,1853
603518,1015
002196,1240
600778,736
600600,6189
002905,1036
301380,3163
002915,2300
600768,1330
301390,3371
600610,993
000930,583
300946,5031
600055,1589
000848,865
000920,1267
603257,5738
000858,10928
300956,1637
603059,3140
600333,567
603121,2193
603131,2800
600323,2913
603049,5604
300494,1191
605228,1476
600566,2644
002282,740
300484,1879
600576,592
688255,3629
002292,878
603801,922
002516,658
603198,3978
300278,590
603979,7535
300300,1733
300268,1304
002506,265
603188,464
603811,1074
300310,595
603969,990
000523,378
688400,4234
301127,1528
002343,701
688578,10510
301137,4904
300555,1460
002353,7103
000533,894
688568,4851
688410,1464
300545,3278
002025,4594
688766,12805
300633,2666
301339,1448
920726,2179
688776,9250
000655,938
301251,5641
001227,233
300623,2764
301329,2417
002670,1709
000989,895
688133,2208
300887,932
000010,360
920992,1816
603386,1511
300066,633
600975,584
002708,1269
600184,1886
688123,12810
300897,2706
920982,24748
002660,932
000999,2866
300076,789
603396,3334
920163,1555
600965,561
002694,380
920976,2610
300863,5086
000815,1130
600170,267
301588,1825
600008,303
300082,998
600160,3740
300873,2215
301598,6327
601512,877
600018,554
600981,332
600725,405
002958,314
300092,1569
002820,1270
002948,458
600735,480
002830,1977
603527,1095
603729,1610
603739,1426
601021,5555
600216,1385
603004,2315
600206,2046
603014,4095
601869,13050
603790,2004
301002,3242
300470,3720
002266,417
601088,4025
688525,11194
300508,3380
600582,580
920575,928
300460,811
601098,1111
600592,2435
301012,2563
688535,11740
601901,778
300518,1693
688208,3657
002276,1615
300225,531
003041,4287
002035,617
605499,27555
300235,1630
688218,2225
688370,2440
688360,2149
002423,1171
301449,7583
600850,2804
300143,1019
920056,2493
600928,375
688016,9255
300153,3081
002755,1660
002745,984
301459,4412
920046,1375
600938,2811
688006,2960
002899,2615
300716,979
002078,1552
002068,903
002100,711
300706,3717
000608,257
002110,449
688653,1230
002889,1652
300774,1850
688759,2955
002983,2258
002162,469
301306,10735
001208,2105
920719,1315
688621,6890
000702,674
600686,1663
600696,344
002993,4526
001360,2160
688631,6330
001218,2291
000712,1197
301316,4499
002172,402
300121,1361
300059,2320
002737,1492
300131,1482
600822,1098
000157,845
002727,1368
003023,2257
300049,7513
300247,484
002529,702
688312,3325
003033,6665
300257,1397
002451,1027
002539,1172
002441,913
688302,5135
301118,2493
600498,2775
300412,539
603956,636
301060,954
301108,3331
300402,2169
002204,743
600488,419
688557,3606
002214,1807
601963,1096
301070,6038
002590,1475
603887,1388
300386,1621
601606,4764
603066,1082
603897,2680
002580,1266
601616,389
603076,2410
300396,1287
600421,710
603633,1016
688486,7442
600559,1612
688496,614
600549,4103
688698,7808
600757,884
002842,1408
002852,1082
605009,3165
000096,1021
300801,2782
920914,2840
603278,1058
300198,248
000877,539
300979,5218
603300,771
603268,8501
300188,1421
603310,1708
300969,11056
300811,7548
605566,2853
600340,228
600238,652
600350,958
600228,513
301095,7148
605333,2980
603707,929
600515,543
002389,2295
600505,1298
601996,239
301085,5093
601177,1642
002399,1188
603717,769
600673,2326
605055,934
002197,1009
603519,1200
300781,3256
002976,2756
920694,1972
002187,804
600663,793
601369,1014
300791,2513
001395,4540
002966,837
300935,3178
601211,2086
600026,1168
688081,3207
688091,4679
300925,2028
600036,4183
000953,753
300640,899
301232,12200
300738,1822
000636,1644
002056,1998
300650,1676
000626,795
301222,2909
920100,6466
002046,4491
600906,684
000882,215
688038,1623
300015,1112
000063,3827
601595,2834
002603,1731
688028,5626
600916,810
920110,3681
000892,698
300005,1109
688150,2779
920068,2086
002613,379
603093,1939
300373,6640
920266,934
688226,3928
002565,1468
600281,637
300363,2369
603083,12911
002575,626
688236,2365
002248,1111
000428,342
920433,603
000550,1861
002330,533
300536,722
002258,1307
002320,1320
601857,985
688569,2152
002352,3819
601825,916
301136,2067
688411,27599
688579,1061
000532,1604
300554,2410
688401,5144
002342,749
301126,1283
300311,444
603968,1127
920204,1923
002507,1311
300269,645
688244,2377
603189,1971
603810,1639
603978,2911
300279,708
603800,5703
603199,3684
300301,242
002517,2181
002719,876
300077,2014
000001,1154
688122,7342
600185,706
002709,4353
300896,14280
000998,943
002661,932
603387,825
000988,8051
000011,899
300067,505
002671,535
600195,795
688132,1877
001226,4251
300886,2597
301328,4416
300622,3124
300632,1425
301338,9035
002034,1611
001236,1065
688777,4819
688767,3989
002024,170
300957,4083
000859,1051
688802,62066
603256,3799
000921,2514
000931,495
300947,2083
600054,1142
301391,8357
600611,554
000795,985
600769,1207
600601,1247
000785,303
301381,2072
600577,1110
600779,3618
002293,986
300485,1074
002283,612
600567,174
920580,1527
601628,4628
600322,234
688385,6471
603048,2135
603130,4767
603058,970
688395,2341
600332,2583
603120,3992
688361,15680
002422,3066
688219,1202
002432,4077
300234,510
920249,1348
301656,2692
688371,1921
300224,1538
003040,1915
688209,2054
605488,3156
600593,4088
002277,725
601099,413
000417,836
300519,1535
301013,2807
601878,1091
300461,1943
601900,1359
300509,1288
002267,755
601089,2446
000407,507
301003,4007
600583,551
300471,1237
002888,2043
920564,2410
601868,237
002111,1015
688652,10589
000761,332
300707,1677
000609,915
002069,385
002898,1335
301365,2526
002101,1214
000619,627
002079,959
001313,750
300717,1920
301520,3992
688007,1757
600939,332
301458,3317
920047,2399
600841,613
688017,15975
300152,228
600929,577
920057,659
300142,1120
002831,2904
301448,5519
600851,713
600734,492
002949,1468
603536,1196
688793,2643
002821,9528
688783,2356
002959,4345
600724,569
600019,719
300093,1662
603373,3830
300872,1934
002685,770
600161,1660
600980,2263
300083,965
301589,15676
600009,3365
600990,3275
603363,466
002695,1204
603015,1272
600171,3160
600207,517
300862,2263
601665,558
600217,407
603738,1558
601020,2723
603005,2800
601158,446
603650,4703
600548,892
600558,599
603728,6380
600452,940
603077,226
300397,1520
603896,1951
600265,2053
600420,1019
002591,665
601607,1793
603067,3123
300387,856
002581,782
603886,1416
300968,1505
300189,790
603311,1488
603269,1261
300810,3906
300978,1363
600103,431
000876,910
603301,7365
300800,1172
600113,6449
300199,1871
603279,1576
002853,2188
688689,2805
002843,1978
600756,1745
605008,1493
688699,4501
605018,1109
002726,420
600746,683
300130,2545
688065,4962
300048,581
002736,1319
000156,745
301552,3801
688075,3870
300058,865
920035,4320
688630,13997
600833,1325
300120,846
000713,675
001219,1450
301317,3274
600697,1409
002992,5074
002173,2174
920718,1593
300765,3880
920670,1569
301307,3731
002163,1935
688620,1161
001209,2087
300775,2958
000703,934
688758,1809
300403,1344
002215,1046
002982,1392
688556,1146
301071,3617
301061,9914
600499,1377
600489,2395
301109,1526
002205,1376
300413,2368
301119,5100
688303,2716
002440,770
002538,655
300256,407
003032,628
688313,9428
300246,814
002528,288
003022,1948
688570,1814
688408,4335
301057,2998
002233,914
605289,6650
300425,505
002223,3679
688560,1382
301047,6687
300435,2235
688418,3927
600382,717
688325,9280
601688,2362
002466,5626
300308,63440
301602,2210
603809,1277
603190,2720
300270,1209
300318,636
002476,612
600392,2138
601698,2456
688335,2288
603180,2080
300260,5700
920375,1349
603819,1141
003004,2236
002700,680
000981,361
600805,556
920003,3365
002678,520
688053,3438
002668,1069
000008,288
300106,1129
002155,2162
600815,374
301331,2681
000735,1015
688616,1229
920656,1750
300743,2079
000725,406
688606,6338
301321,1886
002145,493
301259,3293
300753,2782
603337,3928
300836,5450
600125,650
000938,2464
688182,2773
603327,1113
000850,515
000928,661
688192,6000
300826,1656
600608,351
002875,1578
001286,994
300682,1529
301388,3139
600770,517
002094,714
300692,831
301398,4793
002865,4901
600618,1213
001296,2771
002084,399
600760,5565
301196,7725
000592,1349
600416,1354
605358,3731
000582,975
600406,2305
920599,2087
301186,4694
605299,1221
603051,2018
603129,27800
600243,487
