stock_code,pre_close
688082,16700
300658,1170
605376,6166
920599,2006
300843,4930
002339,904
301548,5278
001212,4433
688372,9706
000703,829
300054,3643
688981,11363
601133,1531
002536,2868
688376,5048
600367,1713
301026,2713
301196,7089
603083,11103
000959,458
002364,2328
300684,4629
000510,1058
002067,515
002636,1496
600259,5290
920415,1438
600859,1552
601069,2647
300663,1669
002394,1377
002463,6752
688200,17100
300029,565
002420,798
688143,4659
002703,1751
301256,1407
601698,2455
603606,5922
301246,1686
002896,7960
600865,1801
688603,7435
603128,599
002955,2842
301202,3867
688160,9482
002783,913
002922,3100
600641,1635
688041,20408
301321,1825
300806,2805
605580,3298
002378,1403
600331,1159
301282,2738
300978,1415
000823,1303
920363,2025
000417,833
002409,6995
300913,5251
688362,3059
002203,1178
300346,4342
000920,1201
301389,5034
600391,3136
301596,7032
001376,1506
603286,5711
688709,3944
301217,3059
600355,195
002306,175
603028,757
002168,351
600724,547
300468,3288
688020,6618
300584,4940
002693,691
688515,10098
002529,672
001301,7871
600798,357
600238,656
688800,7542
600107,676
000638,478
000603,3028
600165,399
600608,339
603268,7343
002569,980
002289,2562
603226,2990
301128,8370
002789,823
603828,803
000752,1044
002713,1045
300990,7383
002199,786
002309,343
600599,908
605199,888
300152,222
601872,851
002868,3438
603803,1155
600531,1095
300980,2660
603843,447
603601,1039
688326,11054
600696,329
600143,1790
301056,1114
688361,14734
002497,2259
603262,2749
300863,5001
300668,1994
001309,19125
003039,1397
688611,4821
600185,690
688386,7001
603355,2951
688370,2362
300846,1894
301227,4575
301021,4160
300726,4205
300660,4747
300819,2552
300751,15388
605389,6901
603256,3238
688173,1411
300159,324
603222,938
300870,20612
300252,1382
300547,3671
600547,3642
600346,1916
002811,1345
688035,4722
301068,2560
601899,3112
688767,3798
603283,4179
301326,10830
000977,6162
603150,3828
603499,1887
688347,10009
002050,4347
002975,7339
002436,1920
002796,2306
603166,1460
001360,2179
603061,13634
688308,2859
002748,1305
002759,3333
000825,497
603568,2381
300619,4318
920351,2341
300115,3620
603721,1801
000582,912
605058,2901
000973,1188
301468,5363
301042,8029
300576,3904
603175,6369
300223,9016
300568,1407
300147,921
002902,2228
688150,2540
002897,4580
300260,5272
600489,2287
603386,1518
688503,5677
002202,1620
002338,5708
000792,2703
603778,1260
688577,9135
300655,1669
002989,2887
002938,4862
300394,21403
600839,888
300045,2477
688686,11259
000546,748
688311,3964
002590,1432
688156,1591
603239,2016
300512,1074
688226,3784
603091,7573
920057,661
000700,1057
603650,4468
002738,6588
300837,3255
002984,2117
603990,1522
002040,1000
601138,5830
301258,3205
002600,1534
002156,3577
002478,805
688234,8297
603266,2146
603663,3561
002031,733
301446,3131
002434,908
300973,4125
300644,3259
301297,3617
001270,7068
300434,1073
000816,358
002396,2813
002579,1151
605365,2601
300827,3481
002484,2688
300007,4583
301312,4668
300835,6343
688027,48520
001337,2824
301138,3642
688300,5679
002208,1041
300408,4303
002752,703
301031,10519
300773,2228
000793,289
688689,2581
001267,2131
000688,2555
002371,44836
688057,1195
301510,3377
300083,932
603186,4124
300814,7340
002906,3047
002383,1052
688518,2242
600838,1109
688605,5789
920091,7522
603728,6212
301229,2011
600673,2147
002983,2202
688048,13600
002020,1966
301603,7110
920305,1012
301165,7881
688559,4272
000691,904
603655,3601
688244,2310
600988,3195
301526,642
002837,9113
920571,1005
688019,20460
603097,2636
300767,2048
688498,61704
688206,3378
605060,3526
600498,2758
300221,940
603861,1146
300240,756
000655,901
300992,2611
002937,2099
000810,1135
603032,1983
300476,28788
002549,2109
603596,4984
301566,1909
600808,382
300610,1146
688017,15414
603324,2379
600714,1214
300157,450
600236,687
600549,4000
300285,2609
301228,4061
300909,4294
300693,3789
300005,1054
688380,3107
300429,1395
001317,5622
920371,1125
600963,425
600635,642
300385,611
301600,13330
688183,9758
603020,1010
000595,554
001288,3196
301045,2681
301511,3529
300065,1711
600375,592
300666,8983
001205,1719
002008,3698
002295,1284
688227,6386
300906,3699
603588,721
603306,5960
603225,1705
603933,2365
002340,758
688088,4655
600166,285
688071,3234
300140,635
301269,10331
300570,11580
300200,1178
688168,7599
000506,1338
000586,1387
300916,3315
688796,5007
301563,14897
600638,577
688799,4833
301560,3399
300480,1578
600817,1094
603023,580
300516,7485
600345,2969
605228,1454
603516,19795
603687,938
002990,2750
688138,2731
300594,1790
301638,1921
600318,880
920370,424
301219,6273
300450,4674
002885,2550
920819,394
300400,1839
688729,2436
301628,8848
603557,264
000906,594
002028,14585
688521,12511
002865,4805
688120,15210
688543,5500
603296,8937
603583,3406
000929,870
002767,2230
688166,4860
600776,1503
920522,5700
603799,6371
603986,21021
002717,168
300550,1345
002353,6797
688313,9460
300093,1518
300723,3560
301132,3262
002240,3330
000683,714
600160,3650
600158,886
300520,3549
605069,988
002501,239
688162,2906
603033,1026
920533,2875
688549,890
601020,2699
002486,309
300878,2398
002037,962
300352,584
002766,585
002827,3655
600475,1691
688350,2216
002552,1629
300939,3484
600096,2985
920575,869
600584,3576
688126,2051
001223,4798
688469,662
603786,7272
301678,6533
600026,1161
002104,1988
002429,671
003002,3110
000021,2371
300098,603
600176,1522
603057,1914
601126,2945
688181,3268
688251,2915
300067,498
301501,4340
002745,925
301538,7192
688700,3365
600830,929
603211,2032
603125,1725
000672,1113
920174,4831
002196,1228
605298,4118
002643,1449
002121,763
301251,5005
688658,2252
001311,3005
688699,4330
301366,3392
603876,1274
002155,2125
603657,3036
600728,623
603836,1394
000520,513
300398,2244
301399,1803
603297,10121
002858,1553
688548,1295
300207,2850
300250,2443
002138,3447
600773,1223
920403,2336
301018,5682
688320,3170
300765,3469
301176,2425
920030,672
600843,1157
000615,411
300586,1048
002126,3407
600089,2188
603124,7728
688757,2585
300303,680
920496,1060
600435,1401
300555,1365
301216,1712
600869,761
002801,3238
688292,2864
002653,5204
300096,767
000737,1419
301287,4185
601616,384
002674,1383
603278,962
002611,1768
001285,5544
300680,4720
301598,6190
601777,1045
300599,738
301027,1711
688280,817
002281,6848
300258,1285
688001,2772
000625,1175
002119,1611
688719,4780
000524,1258
603699,4930
688662,4697
300326,553
002972,1185
300537,2297
002058,2183
301328,4201
300475,13320
920037,8830
301528,6163
688268,5809
603391,6498
603690,2911
002234,878
000048,1320
600469,680
688249,3521
688776,9261
300679,4950
300853,1972
688261,6484
603688,3582
688618,2663
002380,2663
688029,8158
300967,1947
000547,2230
000636,1544
600510,852
603389,3660
688141,3623
002747,2118
920786,1144
300136,3803
300342,2858
002702,859
301192,2946
002278,1147
301063,2374
300373,6439
688167,17474
603815,778
603282,1938
600094,415
002176,944
001322,872
300462,1118
603328,1081
300302,1793
002815,1334
688008,11758
603031,4290
688484,3755
300857,13394
002237,1297
002496,167
301555,3138
300397,1423
002706,963
920717,1301
300489,4379
300324,590
688319,2534
002869,2408
605005,2024
600703,1313
603698,2747
300478,3184
300674,2172
300076,723
688218,2090
002935,1963
000678,1451
301368,5550
603059,3078
300430,1890
688508,5788
600936,430
688419,2710
002733,1939
300421,2716
301153,1990
002630,260
002187,824
688165,1953
000426,3533
300410,825
688122,7121
920527,1835
300618,4334
301183,16308
000301,1007
603002,703
600313,659
300125,749
301077,2868
600298,4459
603187,1502
688199,2385
300331,3008
603725,929
001338,1239
002009,1554
688536,14041
600338,1378
003033,6631
920866,845
300650,1647
300948,2012
688513,5728
001313,810
603400,5164
920906,2978
603236,9201
603985,1444
000032,1852
002458,858
600755,634
600281,590
003036,1588
300720,2998
002988,3650
002017,2101
002211,320
688584,2154
300179,1425
301631,10500
002957,1938
300836,5305
600246,1200
688352,1247
300154,925
001389,7827
300071,555
920964,695
600063,603
600578,464
301012,2557
605488,3120
688081,2937
002081,326
002194,1259
301662,11310
300274,16405
600113,6035
300991,3833
000677,422
301182,3848
002173,2112
920225,3008
300224,1502
301158,2118
600178,1177
601609,1037
600990,3119
002762,709
002072,712
688107,2555
300543,1045
002965,3662
002480,620
300437,1668
603255,2950
603871,1384
603662,6310
300872,1912
002485,384
603119,9030
000800,674
002709,3804
301536,6029
002249,1012
688556,1108
002889,1642
000543,821
002442,629
002690,2033
688205,15100
002335,5247
300368,1458
601022,924
688295,2625
688507,9140
688551,3656
000608,244
301173,4590
300046,3467
002272,1418
002880,2590
605589,2690
300572,2842
603273,1964
002246,1666
300756,5651
300473,2803
688449,4377
300697,1626
300265,1333
688186,2270
920729,889
000813,396
688006,2773
601789,496
688591,4258
000559,1141
301220,3625
688359,6797
300701,1381
688148,896
600206,1992
688089,2349
002401,1551
000766,2804
002315,4262
300024,1705
688702,12843
689009,5782
603901,1358
603017,1009
300477,302
300607,2775
002150,1921
300626,1262
688678,2279
605020,2580
000905,1317
300366,659
603088,1015
002824,1777
601179,914
002696,711
688262,2845
601100,10534
002373,1120
688665,4784
300911,3260
688211,3009
002185,1070
688550,4386
300328,1582
603906,1888
920489,1890
300563,3576
000555,1585
002130,2604
600397,716
300731,5065
301225,9680
600601,1180
300225,462
688661,5149
301568,4485
301459,4332
301622,6202
688388,3672
603920,4189
002582,1089
002109,363
002466,5290
600268,1038
002229,1561
688099,8514
301421,10100
688123,12250
300465,1985
688458,3709
002445,261
002207,733
002654,1414
301330,2840
301629,22052
300343,578
688131,7050
300755,1845
002210,369
688230,6433
688286,7390
002408,476
300130,2481
002197,953
000564,265
688109,12560
603767,2333
002956,2495
605258,3138
300786,1545
688248,4363
002245,1599
301221,5171
688025,14063
920062,1017
600984,429
603416,5233
301013,2683
688480,4679
300458,4080
688255,3289
603158,1025
002407,2901
603185,2863
600365,324
688655,1730
600228,488
300698,4266
688259,4015
300293,2115
002782,1800
603019,8585
301397,3204
920405,2730
002085,1528
688592,4100
300467,2794
603611,2299
688535,10030
605588,4937
003041,4171
603619,2198
605287,2582
688721,4512
603093,1926
300128,772
002167,1212
688396,5450
002669,1380
688499,5410
603569,775
002993,4272
603018,775
688306,1054
000878,1777
688690,2501
002443,835
603025,1728
300820,4790
920060,3393
600138,1004
002296,1060
603938,1730
002337,614
002527,1507
688570,1787
003026,3018
920593,3411
603123,1398
000633,728
603331,1176
920208,2524
920855,1853
688155,5740
300565,1241
601156,1793
688322,8024
002363,848
688328,2610
920978,3518
300171,1537
688502,37842
301105,4538
301419,3247
300109,1652
603005,2735
002065,912
000711,171
002528,285
301120,1827
301322,2686
002849,1486
600875,2290
600362,4185
920099,3100
920002,10570
300747,2577
000573,402
300743,2069
002290,4024
001203,2817
002064,1035
301188,1726
603989,1611
002052,1210
002326,2305
002418,462
605183,1909
603890,1562
600265,2083
920970,808
688400,3995
301161,3070
002049,7585
600172,580
002571,985
920088,3018
601177,1625
002492,755
601388,291
300074,465
688079,1108
300975,1225
603738,1524
601369,994
600499,1344
002584,938
002041,940
002460,6418
002841,3772
000628,4362
688382,2950
600330,1180
301029,2484
300481,1549
300758,1249
603301,6755
600506,2336
002475,5678
605277,2217
688582,6236
601233,1559
605286,3658
603109,2521
301323,5405
600428,722
688128,2890
301252,2710
002979,3866
688187,4888
688216,2176
603036,1935
601226,788
300677,4366
000630,546
688185,6340
300887,792
688787,10808
300124,7155
000938,2443
600114,3061
002431,245
600735,491
601598,614
300611,2579
002843,1784
603530,4116
000833,1848
300035,2095
300546,2469
000503,929
300810,3770
000099,1985
688648,5849
603757,4729
300554,2307
002664,2183
301456,2806
603350,3683
688152,4119
002970,5000
002917,1314
002465,1313
300031,2129
603759,1011
688512,1066
300409,2140
301255,2720
603223,949
688426,2470
603950,2914
000811,1649
301007,3632
603026,7111
000030,571
002048,2731
002667,1335
002490,637
300952,3251
603867,2485
600667,765
300762,3644
600822,1088
001228,2628
603308,4039
601689,6927
603931,3274
002929,3853
301613,4764
002201,837
002074,3800
002585,646
601279,517
601008,516
601137,2011
002516,649
000927,260
688401,4948
603042,1758
000504,847
600368,391
300255,6328
688207,1502
603049,5624
603081,1373
688448,4185
002134,2291
000507,524
002135,459
688610,5900
603078,1772
600711,1382
600130,395
002182,1383
300620,15600
600460,2767
603556,3310
600620,662
600530,662
300332,530
000761,331
300905,3183
600395,465
002270,2525
603915,1665
603378,666
300072,465
301413,11572
000751,401
688279,18282
301076,4150
300522,1210
000837,1205
002331,877
600463,1145
002881,4191
300033,31140
603893,17310
002076,203
301008,3390
300164,542
301617,7273
000020,1426
605099,3810
301073,2730
688557,3540
688533,2865
603052,3006
603092,6691
301500,1505
600733,821
002534,1711
300085,3980
002153,1032
000036,549
000061,964
000155,1174
300613,4475
301199,2140
603810,1589
002453,622
601168,2565
600289,693
688798,7141
300166,972
688209,2012
920090,667
300748,3333
300615,1322
601956,695
301607,3960
300998,2153
002145,487
300657,2721
920974,836
688360,2094
688667,6035
002921,1468
603993,1836
002472,4144
600699,2968
002526,352
601991,352
002992,4880
300681,2404
300722,3267
001287,2130
002846,1564
300180,642
605338,2918
688608,21150
300390,5000
688766,12400
600691,286
600895,3801
002553,2575
301058,1075
688593,1866
300091,289
300457,2584
300499,2896
920000,1954
000639,362
600732,1304
688500,6330
600370,218
001221,5894
301187,2616
600967,1605
000338,1752
301186,4600
301191,10260
920781,950
920245,2787
688110,11597
002708,1247
000755,515
300776,5887
688595,3170
920195,2139
600741,1994
688783,2297
301392,13207
300403,1330
301396,6151
603701,2001
688061,3119
603120,3957
688795,66410
002532,1421
300272,747
300041,1120
601238,823
688018,15718
300580,2326
000831,4515
600212,829
000762,2628
920985,755
000617,909
301489,18769
688256,126800
920578,2564
300021,455
300602,2963
920832,760
688007,1672
300540,1900
600022,152
603936,1142
301096,5412
002114,838
002731,1296
301293,5492
000629,305
002746,611
688178,2445
603500,1147
001306,7895
603922,1913
301150,3833
300508,3300
002554,307
002987,1919
601865,1538
300162,769
600340,231
300953,14189
300484,1850
603813,3857
600403,695
300691,1699
600796,618
300919,4100
920961,2876
000533,856
300656,2168
688778,7090
688097,3274
300249,1406
002522,548
601089,2422
920981,3295
300553,3609
300643,1885
600173,708
301588,1810
000060,551
002454,866
301591,3801
600010,237
002276,1585
300541,1426
300931,1111
003004,2222
001316,3493
603279,1510
300496,6591
600611,558
600157,160
600366,1363
000960,2805
601377,722
000887,2166
002638,321
002548,563
600961,1610
300593,2500
301633,6618
300196,1375
603680,1373
300515,1939
002405,891
000790,405
300815,2192
601228,325
600962,2035
002333,569
600965,570
002213,2532
688599,1629
601958,1471
300673,1877
300443,2770
603395,2944
688381,2290
600681,409
920699,4991
300976,5808
301458,3192
600784,655
300898,2947
688098,901
600610,983
002982,1393
600371,903
300037,4932
300191,1807
002352,3785
002676,823
600307,165
600108,330
000933,2640
300566,1817
300893,2396
300802,1820
002816,2071
600660,6207
300470,3650
300678,2985
688343,6972
600136,166
002160,498
000059,498
000868,498
002406,748
603200,6912
002360,499
601866,250
002920,12500
920808,7004
603115,1839
301315,5680
002808,502
002313,1005
301125,1757
605111,3358
301571,5042
002181,843
600810,844
002255,1262
000409,1098
600227,254
603040,7790
603098,1272
920089,1950
603519,1188
300101,2378
002723,850
920185,3233
601002,514
603190,2658
600168,514
002077,1459
603881,2920
002901,4899
002192,5075
300449,690
300825,949
603051,1988
002268,1815
300077,1988
300951,3374
000777,2086
002741,2000
002756,4854
301148,4697
002132,348
920149,1219
605086,3747
603118,1133
603281,2702
301382,3313
600848,1133
002001,2441
603995,1832
002005,262
000717,263
000758,616
605566,2821
688246,2553
000985,1930
002915,2210
603270,2383
600526,530
600279,530
600288,1502
688693,3728
688317,2038
603370,4621
300100,3650
300016,799
600468,714
001378,2233
000049,2677
301041,2682
002595,8215
688065,4831
300386,1612
002470,179
603132,1434
300757,21065
688625,3867
301071,3506
300103,719
688182,2609
002629,720
002094,720
000909,540
000423,4871
300637,1175
002438,1535
601600,1085
001696,2082
001319,2535
002828,1086
688219,1177
603900,906
600745,3721
688049,5000
002205,1360
603379,5822
600592,2458
300724,8670
600570,2917
001202,1549
300763,7030
688267,2742
600845,2016
688775,23949
000670,732
002656,276
002940,3316
300606,2119
002591,647
920198,1018
003022,1849
301398,4722
301292,5560
300995,3707
000531,649
000066,1392
301039,1021
601399,557
300936,3624
688432,1208
301171,3342
605118,2881
603267,4847
600612,4462
688583,9601
002159,1583
920896,2144
002298,1026
600927,1500
002637,1032
301565,2439
001239,1595
688096,752
603501,12438
603669,472
600378,3018
301577,5569
002742,473
603726,2179
301248,2855
688685,5193
300490,1136
002644,952
001266,2860
600794,381
603172,1811
002863,572
000975,2479
002165,763
300094,382
600881,191
300665,958
688258,6613
300319,1151
003019,3262
002892,1248
603612,2305
003027,2017
300711,2211
688022,1442
920110,3666
300483,1446
688252,2127
688609,968
300052,1165
301155,7777
002886,1945
603605,6840
688257,3127
601611,1271
603218,1273
920375,1373
002823,1567
603638,1864
300184,981
603068,3632
301180,1577
688489,4242
600480,1178
300881,3359
688077,3064
002899,2574
002451,995
600127,695
601061,1396
300153,2890
301291,4183
920179,3591
301333,5764
920942,3198
000526,3906
000815,1101
300219,702
600576,602
600563,10163
688321,2818
688530,1610
301106,2912
300416,1711
300013,403
603260,5140
603392,4643
603390,1310
300044,404
002476,606
000019,707
300531,1726
920015,4984
300879,2851
688106,1943
300001,2548
920425,2139
002402,3895
688312,3159
002299,1643
300388,825
000550,1852
300509,1235
688151,1951
002580,1238
301127,1548
603192,2376
920768,1239
002537,825
300320,932
688339,2793
688777,4768
688580,4661
601965,1759
301036,3635
600100,830
600996,1042
600067,416
002657,2698
002996,731
301533,4190
002324,1260
301190,2091
300204,2717
300203,1578
301211,1262
002765,1159
300323,742
002635,1375
002148,848
002174,1167
600257,637
600388,1591
605336,1487
600361,425
000534,2240
300466,958
600121,427
002947,4493
300138,1290
300523,2269
300695,8644
002641,432
000736,539
600141,3360
688456,5321
603009,4138
001299,1189
002559,977
002097,1198
688443,2633
002995,1650
603312,4691
002888,1869
000063,3703
920242,2985
603082,3530
600768,1322
000009,994
002273,2421
603027,1000
301033,6745
688135,2673
301032,1221
600110,668
688589,2228
600354,672
603307,3899
600586,558
920504,2458
688288,2691
002195,673
300925,2022
600581,337
002225,561
300327,2815
300930,2930
600126,789
002055,677
301630,16798
600360,793
603290,9404
920139,2153
002949,1363
301559,1591
301289,5904
301215,682
688356,8188
002813,3071
603879,569
301048,1138
300517,1138
601601,4104
002960,1025
600650,1594
600715,228
600569,228
002826,1827
603315,1490
301119,5171
601225,2180
688076,3907
688722,1839
002547,460
688716,3801
688073,6450
001333,2189
300378,4149
300899,3231
300278,577
000957,1154
002398,577
601615,1385
603988,2424
301590,16879
920725,3470
002133,347
301181,3713
920357,2560
605050,1282
002010,582
688651,4084
920271,1639
300348,1408
002236,1868
688708,5754
605499,27265
688600,2360
605006,709
002467,590
002556,595
002158,2380
002129,834
000962,2963
002912,2861
002318,2668
003007,3222
600744,597
600053,1911
603897,2628
600219,478
603045,1914
000676,837
601727,837
600326,1083
688271,12734
600006,722
601688,2293
600868,362
002645,1449
600566,2658
600410,1695
605122,1330
002487,5437
600120,606
300735,2425
603327,1093
002107,609
300573,6817
002872,487
002112,1337
600052,488
002283,610
920433,612
300561,1352
002374,366
002714,4919
300671,3209
920879,2222
300062,988
688013,4820
688368,11000
300345,618
300287,495
300177,990
002128,2727
002459,1114
603788,1612
688410,1489
600783,1490
603979,7456
600935,249
920802,1617
600449,1245
002368,2369
920694,1993
301608,8641
002427,625
603496,2631
300801,2631
300920,3760
301491,5520
002997,3639
002131,502
003032,629
301632,2396
920284,3912
301285,7081
002515,633
603659,2665
300042,2540
603257,5595
002241,2798
601882,1911
002893,1151
603063,3335
001210,1673
600500,388
688093,3490
002117,1295
688112,3630
603230,1299
605100,3899
002617,779
002980,2083
920469,1174
300864,1960
603160,7727
600380,1179
300760,19819
600595,784
920019,1973
603071,1316
300266,263
002681,658
300839,1187
000968,660
603176,528
688332,12554
603806,1325
002456,1059
001298,2929
920021,666
301348,2008
688391,2810
605133,3206
301580,4290
000998,940
002106,1075
001358,2548
688789,7938
688653,1216
920239,3244
600583,541
300737,543
688220,7887
603197,3666
688529,1769
603107,1499
603678,3282
300082,955
301318,2739
300746,1235
000600,826
002546,689
600551,827
601857,965
688153,3587
600702,5800
300442,4979
600738,553
300871,2075
000590,1107
603798,1523
301110,6413
603035,1527
688210,4744
605378,2235
688567,1538
600182,1543
000798,1122
601088,4059
600588,1260
301325,4915
603639,1267
688229,6090
600333,567
600787,567
300959,10491
301575,4963
920378,996
000062,2420
300488,2991
001872,1995
000767,285
300631,2854
002093,1147
603089,1290
000922,1291
002212,865
688146,4037
002369,866
300838,1444
600719,578
002247,289
000545,289
300304,1158
920834,1736
688522,3767
920263,1306
000997,2609
688100,3633
600323,2911
688558,2774
600458,1316
300532,1170
600517,588
601127,12060
300474,7503
300193,883
600032,736
688127,3685
605500,886
002226,591
600079,1922
002136,1182
603667,5031
601005,148
300322,2368
300927,2369
300088,593
603202,9198
605305,4152
600358,594
002357,1041
603898,1340
920175,1195
601113,449
002239,299
301189,3892
002973,1348
300645,1798
920346,2550
000599,601
000151,1205
601311,904
300738,1808
300353,1961
000088,452
002578,453
002911,1210
600392,2119
002698,1666
920556,1066
300014,6856
688510,2439
920035,4420
920455,915
601975,305
688272,2746
688318,12856
603381,1986
603275,4120
920541,1378
603309,1378
600293,307
000158,2007
920873,773
300989,1700
300008,775
688379,5589
001282,2016
001230,2180
688545,3738
003015,1555
002908,935
300915,2503
301556,9670
002146,156
301349,4537
000039,942
603848,1889
601155,1419
301053,3308
300491,2534
001380,2218
002728,1110
002184,1269
600668,1115
688335,2228
002265,2556
002875,1598
600602,1758
603004,2246
002125,1447
600448,321
920871,1616
002140,1130
600916,808
688573,2266
601336,7116
300848,1458
601880,162
300212,1623
000880,2600
002479,488
000795,976
300080,488
002805,1628
002779,11100
688416,5047
688170,3100
600156,821
000002,490
000983,654
603289,985
301160,6412
000931,496
600666,330
688378,2811
002677,829
300211,828
600606,166
688697,1498
000809,332
300011,833
601992,167
688330,3510
601003,502
002139,1340
000403,1339
002323,168
920010,1175
600618,1177
688687,2525
000537,844
603693,1182
301589,15365
300433,2871
002455,676
301373,3042
601021,5579
600081,1184
300143,1015
300638,2710
300873,2203
000576,1019
603586,1869
300432,1529
000951,1700
301512,4258
002700,682
603980,514
301280,4769
600802,686
920418,2921
002786,859
688622,12060
301085,4997
688779,690
300217,518
920856,1730
002482,173
688059,7951
301090,693
300652,5039
002882,2954
000708,1566
000881,869
920675,1045
002806,1221
603011,2273
920132,1753
300371,1236
300073,5669
001339,4801
920685,1423
600167,713
300412,534
002707,715
603048,2147
601121,716
603527,1078
600575,358
920374,2511
600577,1083
301238,1989
002062,912
600171,3080
605218,1825
688159,4912
300861,1462
001896,549
688015,2201
603135,919
000987,739
300536,732
688201,1295
605018,1110
601015,370
600815,370
601633,2221
300785,3927
920275,927
301152,3016
600350,937
920976,2628
688299,1698
002075,566
920261,1510
601288,755
000818,1889
600516,569
300441,757
920475,1900
002981,2851
688717,6454
001300,1522
605169,1332
600406,2284
300121,1337
300800,1145
002279,765
603800,5361
603012,575
603321,769
688113,3851
002069,386
002271,1355
301157,5033
688657,5242
601026,1942
688628,3117
301345,25133
000807,2923
300389,1562
002230,4880
300821,1175
002895,3544
003018,1768
002082,1183
600058,986
600653,197
688129,1978
600722,592
002662,397
603232,2189
600619,2006
603156,2604
301203,3202
002261,3012
688080,5030
600819,805
605011,2013
300807,5050
002655,1208
300047,1217
600792,405
600482,2030
002663,203
600195,815
002302,611
600217,408
688084,7379
300286,2262
000544,826
300229,1858
920014,1242
002116,1037
001218,2281
300921,2289
301162,5210
002943,3538
920679,2087
600834,836
002345,1254
600853,421
603070,1266
002011,1254
000029,2332
300504,1480
688602,851
002180,1916
688334,1917
603399,1065
600231,213
603336,857
600425,426
300058,854
600682,857
002925,1716
603066,1073
603210,1941
600496,430
002137,860
603076,2375
600871,216
600527,216
301379,2597
000928,652
600831,436
300811,7181
000999,2838
920640,3720
301363,2189
603360,3069
688052,14895
000400,2635
603676,1098
002959,4377
001280,6414
300766,3084
002248,1098
600478,664
002577,1788
920005,4235
300782,7558
002095,1788
300960,2444
000701,671
002091,896
002540,673
688517,1572
000713,674
603926,1575
603077,225
300145,450
300571,2717
603823,1584
920957,1359
600771,1815
001388,4288
603776,1828
300661,6581
300772,1836
601619,458
300292,457
600169,230
603859,3926
300127,3027
002423,1157
301668,4891
000709,234
603595,1636
000718,235
002053,1176
301429,1880
601868,236
300689,4484
688215,7089
000552,236
600322,238
301316,4531
603602,1424
300769,4298
688646,3580
688353,9314
601995,3592
300651,2151
000852,719
300301,242
300622,2897
301339,1445
301022,3133
601799,12350
688566,2908
001386,2428
002171,1214
300351,1698
301602,2187
603375,3666
605028,2692
301000,3651
600239,246
300428,2215
600750,2463
002530,989
002367,741
000801,1730
300017,998
002021,248
300706,3496
300377,2245
002321,247
300415,2506
300123,750
301309,2760
600292,1252
002793,501
002440,754
000565,755
300290,3021
600191,1263
600571,1513
001289,1516
603196,2535
603339,1271
300161,2804
600770,507
600278,768
688195,16471
301195,3319
600446,1546
300268,1292
000016,520
920491,2870
603398,779
603505,1827
300981,1302
301616,4971
603648,1046
300370,263
600560,1587
301177,2897
002967,2118
600353,1591
688538,265
605158,796
603182,1596
600688,266
603198,4009
600643,533
002096,1342
603966,1075
300642,1882
600170,269
688576,6210
002642,808
601968,542
002452,811
300963,2168
300834,2169
300239,544
600976,3545
600616,546
001207,2461
600885,3012
605117,8785
300263,824
605033,1926
002755,1652
600390,554
601528,551
300257,1390
920087,1674
301609,4198
600021,1961
600658,562
000017,842
